"Depth_Target","DateTime_Start","DateTime_End","Depthm","TempC","SpConduScm","ChlorophyllRFU","ChlorophyllugL","BGAPCRFU","BGAPCugL","TurbidityFNU","fDOMRFU","fDOMQSU","ODOsat","ODOmgL","pH","NITRATE_UM","NITRATE_MG","ABS_254","ABS_350","T_INT","T_SPEC","T_LAMP","Presspsia"
0,2018-07-06 10:18:00,2018-07-06 10:19:00,0.1622,26.2460666666667,542.753333333333,0.9775,4.019,0.617,0.624666666666667,2.994,11.7235,33.6531666666667,147.671666666667,11.913,8.81,10.092,0.144,0.128,0.038,28.32,28.28,29.32,0.229983333333333
1,2018-07-06 10:20:00,2018-07-06 10:21:00,0.972583333333333,26.2489333333333,542.833333333333,1.35616666666667,5.545,0.757166666666667,0.7705,3.08233333333333,11.7123333333333,33.6203333333333,148.51,11.9795,8.8045,11.164,0.16,0.124,0.03,28.8,28.58,30.18,1.3791
2,2018-07-06 10:22:00,2018-07-06 10:23:00,1.76406666666667,26.2316,543.123333333333,1.48383333333333,6.05916666666667,0.827833333333333,0.8445,3.0085,11.7501666666667,33.7301666666667,148.396666666667,11.9726666666667,8.8,11.166,0.16,0.122,0.03,29.22,28.8,30.74,2.50126666666667
3,2018-07-06 10:24:00,2018-07-06 10:25:00,2.88865,26.1910666666667,543.741666666667,1.4245,5.822,0.8015,0.8155,2.97983333333333,11.7813333333333,33.821,147.365,11.8988333333333,8.783,11.4366666666667,0.161666666666667,0.12,0.03,29.65,28.9666666666667,31.0833333333333,4.09593333333333
4,2018-07-06 10:26:00,2018-07-06 10:27:00,3.95836666666667,23.1611666666667,582.67,0.916,3.7705,0.313833333333333,0.307,1.80183333333333,13.5631666666667,38.9256666666667,73.2216666666667,6.2405,8.32883333333333,32.0983333333333,0.45,0.113333333333333,0.02,29.9,29.1,30.7333333333333,5.61696666666667
5,2018-07-06 10:28:00,2018-07-06 10:29:00,4.94131666666667,21.4371833333333,591.083333333333,0.773833333333333,3.19716666666667,0.242666666666667,0.232833333333333,1.69916666666667,14.0671666666667,40.3721666666667,49.7833333333333,4.39333333333333,8.0705,35.85,0.503333333333333,0.11,0.02,29.6666666666667,28.9333333333333,29.6,7.01485
6,2018-07-06 10:30:00,2018-07-06 10:31:00,5.99155,21.1757833333333,592.406666666667,0.623166666666667,2.5915,0.190666666666667,0.179166666666667,1.42033333333333,14.0621666666667,40.3558333333333,47.5566666666667,4.2185,8.04783333333333,37.57,0.526666666666667,0.11,0.02,29.15,28.5,28.6666666666667,8.50611666666667
7,2018-07-06 10:32:00,2018-07-06 10:33:00,6.95393333333333,20.16455,595.57,0.484,2.03016666666667,0.174166666666667,0.1615,1.35966666666667,14.1986666666667,40.7488333333333,37.2716666666667,3.3725,7.92,39.8116666666667,0.56,0.11,0.02,28.6833333333333,28.0333333333333,27.75,9.87465
8,2018-07-06 10:34:00,2018-07-06 10:35:00,7.97306666666667,17.1149333333333,604.758333333333,0.4555,1.91366666666667,0.163,0.149666666666667,1.2965,14.5353333333333,41.7115,21.86,2.10316666666667,7.66533333333333,52.8616666666667,0.743333333333333,0.11,0.02,28,27.4666666666667,26.35,11.3285666666667
9,2018-07-06 10:36:00,2018-07-06 10:37:00,8.9628,15.6586333333333,608.331666666667,0.3535,1.502,0.177333333333333,0.164666666666667,1.12966666666667,14.783,42.424,16.3966666666667,1.62683333333333,7.57,61.57,0.863333333333333,0.11,0.02,27.0833333333333,26.7333333333333,24.7833333333333,12.73805
10,2018-07-06 10:38:00,2018-07-06 10:39:00,9.92891666666667,13.7079833333333,612.303333333333,0.289,1.2415,0.192166666666667,0.180666666666667,1.00116666666667,15.132,43.4198333333333,10.21,1.0535,7.4565,65.9983333333333,0.921666666666667,0.11,0.0266666666666667,26.0333333333333,25.8333333333333,23.2,14.1151166666667
11,2018-07-06 10:40:00,2018-07-06 10:41:00,10.9255666666667,11.8060833333333,615.328333333333,0.227666666666667,0.992833333333333,0.199166666666667,0.187666666666667,0.962166666666667,15.2325,43.7076666666667,6.93166666666667,0.7475,7.3785,70.83,0.993333333333333,0.116666666666667,0.03,24.8666666666667,24.85,21.4833333333333,15.5357
12,2018-07-06 10:42:00,2018-07-06 10:43:00,11.95345,9.99743333333333,618.7,0.172666666666667,0.772833333333333,0.181166666666667,0.169166666666667,0.848333333333333,15.2416666666667,43.7353333333333,1.87,0.210666666666667,7.306,67.76,0.95,0.12,0.03,23.5,23.6833333333333,19.7166666666667,17.0005
13,2018-07-06 10:44:00,2018-07-06 10:45:00,12.994,9.42846666666667,619.538333333333,0.1565,0.708666666666667,0.171833333333333,0.158166666666667,0.811,15.203,43.6248333333333,1.12333333333333,0.1285,7.29,69.4316666666667,0.971666666666667,0.12,0.03,22.1333333333333,22.4833333333333,18.25,18.4813666666667
14,2018-07-06 10:46:00,2018-07-06 10:47:00,13.9425166666667,9.08745,620.71,0.160833333333333,0.725,0.174166666666667,0.162166666666667,0.7695,15.2633333333333,43.7986666666667,-0.446666666666667,-0.0498333333333333,7.28,67.3133333333333,0.945,0.12,0.03,20.8666666666667,21.3166666666667,17.1,19.8309666666667
15,2018-07-06 10:48:00,2018-07-06 10:49:00,14.8590333333333,8.7628,621.075,0.142,0.648833333333333,0.183166666666667,0.169833333333333,0.696166666666667,15.2871666666667,43.8643333333333,-0.16,-0.0188333333333333,7.27133333333333,71.58,1.00333333333333,0.12,0.03,19.7833333333333,20.2833333333333,16.2166666666667,21.1351833333333
16,2018-07-06 10:50:00,2018-07-06 10:51:00,15.9890333333333,8.34046666666667,624.906666666667,0.150166666666667,0.681166666666667,0.162166666666667,0.1485,0.7895,15.5021666666667,44.4825,-0.7,-0.0845,7.25,52.0233333333333,0.73,0.13,0.0316666666666667,18.8166666666667,19.35,15.5333333333333,22.74315
17,2018-07-06 10:52:00,2018-07-06 10:53:00,16.8790333333333,8.23995,626.08,0.143166666666667,0.654333333333333,0.184333333333333,0.172166666666667,0.805166666666667,15.5428333333333,44.598,-0.8,-0.09,7.24,44.96,0.63,0.13,0.04,17.95,18.5166666666667,14.9833333333333,24.0093
18,2018-07-06 10:54:00,2018-07-06 10:55:00,17.8659666666667,8.20443333333333,626.001666666667,0.140166666666667,0.641833333333333,0.175333333333333,0.163666666666667,0.774,15.5518333333333,44.626,-0.8,-0.09,7.24083333333333,44.858,0.63,0.13,0.04,17.18,17.74,14.56,25.4131833333333
19,2018-07-06 10:56:00,2018-07-06 10:57:00,18.9805666666667,8.136,626.621666666667,0.138,0.631333333333333,0.164166666666667,0.151166666666667,0.703,15.5608333333333,44.6506666666667,-0.8,-0.1,7.24,42.486,0.594,0.13,0.04,16.54,17.06,14.3,26.9989833333333
20,2018-07-06 10:58:00,2018-07-06 10:59:00,19.9444666666667,8.04978333333333,626.993333333333,0.126166666666667,0.5845,0.154166666666667,0.140666666666667,0.696333333333333,15.5555,44.635,-0.805,-0.1,7.24,41.478,0.58,0.13,0.04,16,16.48,14.1,28.3702333333333
21,2018-07-06 11:00:00,2018-07-06 11:01:00,20.91635,8.0037,628.46,0.123166666666667,0.571166666666667,0.140833333333333,0.1265,0.983166666666667,15.5716666666667,44.6813333333333,-0.9,-0.1,7.23,35.194,0.492,0.13,0.04,15.54,15.96,13.94,29.75285
22,2018-07-06 11:02:00,2018-07-06 11:03:00,21.90535,7.99548333333333,628.733333333333,0.105,0.501166666666667,0.134833333333333,0.120666666666667,1.15016666666667,15.5708333333333,44.6828333333333,-0.9,-0.103166666666667,7.23,33.97,0.478,0.13,0.04,15.14,15.48,13.86,31.1599166666667
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
